time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,gt_x,gt_y,gt_z,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3
1789449251.2567425,TIGHTLY_COUPLED,0.5752588401895758,0.667494680254664,-0.2871020192040551,0.018675963390341555,-0.02253429931382882,0.4401674272368255,0.8974386050006938,0.6890345564935624,0.5265310731325145,-0.03143736931411343,101,0.5940472033836344,0.6700205578750452,-0.28519550696895457,1,1,0.04421523021635835,0.31236059603018385,0.6434241737534578
1789449251.3672318,TIGHTLY_COUPLED,0.5750358773847142,0.6670868173228955,-0.2873757558427103,0.018667961722849322,-0.02256520770545543,0.4401963008208988,0.8974238326175213,0.6890370938151952,0.5265347118495829,-0.0314375335828282,101,0.5964679986814249,0.6693430704051148,-0.2849337053117285,1,1,0.041909101588316594,0.32518063016190746,0.6329102682497758
1789449251.4766064,TIGHTLY_COUPLED,0.575135910995011,0.6675647377888967,-0.2865781912614747,0.018723215870174774,-0.02256538369795075,0.4401711068896747,0.8974350345877755,0.6890396827157207,0.5265384245353879,-0.03143770119107896,101,0.5975235836577867,0.6693028076425281,-0.28549128848097377,1,1,0.06136801291652412,0.30281993622455894,0.6358120508589167
1789449251.586153,TIGHTLY_COUPLED,0.5753544094834379,0.6672842337497604,-0.2873741956081708,0.018680321307929796,-0.022611760348077797,0.4401776753848979,0.8974315394404975,0.6890422206638719,0.5265420641520715,-0.0314378655008784,101,0.5974365603672332,0.66948248087481,-0.2852588000713728,1,1,0.04890836040385612,0.3148438338374344,0.6362478057587088
1789449251.69691,TIGHTLY_COUPLED,0.5750415868709758,0.6674530147345424,-0.28670152218065076,0.018710375309029456,-0.022553468023056522,0.44018055708810544,0.8974309667587437,0.6890447845618697,0.5265457409834393,-0.03143803149096348,101,0.599151733622742,0.6690124348459713,-0.28532029965231515,1,1,0.04403609561502893,0.32425528470377124,0.6317086196811998
1789449251.802546,TIGHTLY_COUPLED,0.5751986807908,0.667619338361974,-0.2867273848922566,0.01869520968594357,-0.02251804430302823,0.440165721979376,0.8974394486593177,0.6890473231312105,0.5265493814920807,-0.03143819584149633,101,0.6011452393661133,0.6696859397538771,-0.28468392702552237,1,1,0.06379554957563567,0.2834685130598047,0.6527359373645594
1789449251.9119859,TIGHTLY_COUPLED,0.5754804275788337,0.6677445664853199,-0.2870715598286611,0.018667023906062702,-0.022510431078116507,0.4401487133330327,0.8974485683661453,0.6890499133024027,0.5265530960024185,-0.03143836353306879,101,0.599904447528979,0.6701683798620092,-0.2847330851643619,1,1,0.05531617437625436,0.3097357899104197,0.6349480357133257
1789449252.022551,TIGHTLY_COUPLED,0.5751656491616064,0.6673241493884593,-0.2871122101271118,0.018687785055601713,-0.02257598638701754,0.44018366884984483,0.8974293449660864,0.689052529443857,0.5265568477567486,-0.03143853290626415,101,0.6022048328452534,0.6699268056995477,-0.28497774053140634,1,1,0.04347259908524076,0.30693651960161983,0.6495908813131395
1789449252.1329749,TIGHTLY_COUPLED,0.5746204430419902,0.6668895653742012,-0.2870930606480879,0.01868378517883199,-0.02254995529210068,0.44022294441789805,0.8974108172379871,0.6890550432986293,0.5265604528244149,-0.031438695657509445,101,0.6009044729839879,0.6712651156715724,-0.28539411717287727,1,1,0.04172445001616305,0.33772919456812406,0.6205463554157131
1789449252.2460186,TIGHTLY_COUPLED,0.5751699013150543,0.6675445426775545,-0.2870430831561956,0.018665196462683806,-0.02249213740661476,0.44016916085704355,0.8974390363842536,0.6890576344225053,0.5265641687026833,-0.03143886341154772,101,0.6024924421348448,0.6708191459876857,-0.285309987641414,1,1,0.053458100117052314,0.289624635547944,0.6569172643350034
1789449252.3499382,TIGHTLY_COUPLED,0.5754232091333287,0.6675789911639662,-0.28711687389676027,0.018675145699869708,-0.022544391418845205,0.44016037585539947,0.8974418270146964,0.6890601745461494,0.5265678114431025,-0.03143902786399345,101,0.6044954831828032,0.6704832265298452,-0.28567987942873757,1,1,0.04924034290810547,0.3078253650917088,0.6429342920001857
